accelerated_chamfer,anisotropic_scaling,atlasPatch_path,atlasSphere_path,atlasnet,batch_size,cat,categories,chamfer_loss_type,checkpointname,commit,date,dest_folder,display,encoder_type,env,epoch_reconstruct,eval_input,eval_target,hidden_sizes,iou_val,k_max_eval,knn,lambda_chamfer,lambda_cycle_2,lambda_cycle_3,lambda_reconstruct,logdir,logname,loss_train_Deformation_ChamferL2,loss_train_cycleL2_2,loss_train_cycleL2_3,loss_train_selfReconstruction_L2,loss_train_total,loss_val_Deformation_ChamferL2,loss_val_Reconstruction_L2,lr_decay_1,lr_decay_2,lrate,mode,model,nepoch,normalization,num_figure_3_4,num_neighbors,num_shots_eval,number_points,number_points_eval,part_supervision,port,randomize,reload,resnet_layers,save_mesh,save_path,shapenetv1_path,skip_connections,start_epoch,timing,train_atlasnet,weight_decay,workers,both_cycle_NN,both_cycle_NN_emsemble,both_cycle_atlasPatch,both_cycle_atlasPatch_emsemble,both_cycle_atlasSphere,both_cycle_atlasSphere_emsemble,both_cycle_ours,both_cycle_ours_emsemble,eval_get_criterions_for_shape,eval_source,iou_NN_ICP_NN,iou_NN_ICP_NN_emsemble,iou_NN_ICP_atlasPatch,iou_NN_ICP_atlasPatch_emsemble,iou_NN_ICP_atlasSphere,iou_NN_ICP_atlasSphere_emsemble,iou_NN_ICP_ours,iou_NN_ICP_ours_emsemble,iou_NN_NN,iou_NN_NN_emsemble,iou_NN_atlasPatch,iou_NN_atlasPatch_emsemble,iou_NN_atlasSphere,iou_NN_atlasSphere_emsemble,iou_NN_ours,iou_NN_ours_emsemble,iou_affine_NN,iou_affine_NN_emsemble,iou_affine_atlasPatch,iou_affine_atlasPatch_emsemble,iou_affine_atlasSphere,iou_affine_atlasSphere_emsemble,iou_affine_ours,iou_affine_ours_emsemble,iou_chamfer_NN,iou_chamfer_NN_emsemble,iou_chamfer_atlasPatch,iou_chamfer_atlasPatch_emsemble,iou_chamfer_atlasSphere,iou_chamfer_atlasSphere_emsemble,iou_chamfer_ours,iou_chamfer_ours_emsemble,iou_cosine_NN,iou_cosine_NN_emsemble,iou_cosine_atlasPatch,iou_cosine_atlasPatch_emsemble,iou_cosine_atlasSphere,iou_cosine_atlasSphere_emsemble,iou_cosine_ours,iou_cosine_ours_emsemble,oracle_NN_NN,oracle_NN_NN_emsemble,oracle_NN_atlasPatch,oracle_NN_atlasPatch_emsemble,oracle_NN_atlasSphere,oracle_NN_atlasSphere_emsemble,oracle_NN_ours,oracle_NN_ours_emsemble,oracle_atlasPatch_NN,oracle_atlasPatch_NN_emsemble,oracle_atlasPatch_atlasPatch,oracle_atlasPatch_atlasPatch_emsemble,oracle_atlasPatch_atlasSphere,oracle_atlasPatch_atlasSphere_emsemble,oracle_atlasPatch_ours,oracle_atlasPatch_ours_emsemble,oracle_atlasSphere_NN,oracle_atlasSphere_NN_emsemble,oracle_atlasSphere_atlasPatch,oracle_atlasSphere_atlasPatch_emsemble,oracle_atlasSphere_atlasSphere,oracle_atlasSphere_atlasSphere_emsemble,oracle_atlasSphere_ours,oracle_atlasSphere_ours_emsemble,oracle_ours_NN,oracle_ours_NN_emsemble,oracle_ours_atlasPatch,oracle_ours_atlasPatch_emsemble,oracle_ours_atlasSphere,oracle_ours_atlasSphere_emsemble,oracle_ours_ours,oracle_ours_ours_emsemble
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup_ablation_3/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-30 02:44:38.286530,./html/,1.0,Pointnet,shapenet_Airplane_unsup_ablation_3,30.0,,,"[64, 64, 64, 64, 64, 64]",0.5526426449920772,10.0,0.0,1.0,1.0,1.0,0.0,Airplane_unsup_ablation_3,./log/Airplane_unsup_ablation_3/log.txt,0.024081097350868046,0.02628085659969536,0.03372721996952275,,0.08408917431704331,0.05233690000715712,0.4290919190361385,1200.0,1350.0,0.001,TRAIN,,1500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_unsup_ablation_3,,0.0,0.0,87584.82048463821,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,log/Atlasnet_Patch_Car/network.pth,log/Atlasnet_Sphere_Car/network.pth,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:06.616709,./html/,1.0,Pointnet,shapenet_Car_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Car_unsup,./log/Car_unsup/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Car_unsup/network.pth,1500.0,BoundingBox,-1.0,20.0,10.0,2500.0,5000.0,0.0,8888.0,1.0,0.0,0.0,0.0,./log/Car_unsup,,0.0,0.0,72.01843595504761,0.0,0.0,4.0,0.6051211380662689,0.6208343458740856,0.5404924660718505,0.5573453874297093,0.5126618553986727,0.5488476212811129,0.6034152281123121,0.620628319987914,,,0.6265970483022942,0.0,0.0,0.0,0.0,0.0,0.606224542157667,0.0,0.6241807802430129,0.6253474651339541,0.5458183021194205,0.5556201915835096,0.5397826599478982,0.5524903007635764,0.6086770807455618,0.619138128855154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101913390775363,0.6236256109674289,0.5446217012704961,0.5563149912726291,0.537812939070834,0.5517717320909122,0.6102086758127604,0.6201646543753594,0.6229883525917579,0.624883254941655,0.5619757744481199,0.5574542560106553,0.5495173654183698,0.5512413427447921,0.6168917440995135,0.6196710263289595,0.6817303395085363,0.0,0.5712334770637609,0.0,0.5621372696418375,0.0,0.6505569526522929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6576605995506795,0.0,0.6100762679094424,0.0,0.6008475609438733,0.0,0.6879889212387383,0.0
1.0,1.0,log/Atlasnet_Patch_Lamp/network.pth,log/Atlasnet_Sphere_Lamp/network.pth,SPHERE,16.0,Lamp,['Lamp'],ASSYM_2,./log/Lamp_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:06.111952,./html/,1.0,Pointnet,shapenet_Lamp_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Lamp_unsup,./log/Lamp_unsup/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Lamp_unsup/network.pth,1500.0,BoundingBox,-1.0,20.0,10.0,2500.0,5000.0,0.0,8888.0,1.0,0.0,0.0,0.0,./log/Lamp_unsup,,0.0,0.0,118.51981496810913,0.0,0.0,4.0,0.7134123119705807,0.5481661825404556,0.6843142925568729,0.5391062671671715,0.6704429970325634,0.5027312932300132,0.7319005313062269,0.5836609758429319,,,0.6847173941230023,0.0,0.0,0.0,0.0,0.0,0.6978941691110169,0.0,0.6839564984921637,0.5481376355547132,0.6678030663138245,0.5397692995980711,0.6478478638395351,0.4989019972384859,0.6985371059604001,0.5837844564009796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6940094608687871,0.5473700609369202,0.685703463970999,0.5396357161333806,0.6591586683646653,0.4990867506821079,0.7164308995383072,0.5840946484989159,0.6964526851336768,0.5484865152502539,0.6781211712315527,0.5396523253180944,0.6565435794490972,0.4974374499866923,0.7114479416659454,0.5843718619989731,0.8126574814441918,0.0,0.7588348530599021,0.0,0.7271934658056999,0.0,0.8130230656998001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872791396671017,0.0,0.7646906995706714,0.0,0.7445498099621152,0.0,0.8261344012259532,0.0
1.0,1.0,log/Atlasnet_Patch_Airplane/network.pth,log/Atlasnet_Sphere_Airplane/network.pth,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:06.838131,./html/,1.0,Pointnet,shapenet_Airplane_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Airplane_unsup,./log/Airplane_unsup/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Airplane_unsup/network.pth,1500.0,BoundingBox,-1.0,20.0,10.0,2500.0,5000.0,0.0,8888.0,1.0,0.0,0.0,0.0,./log/Airplane_unsup,,0.0,0.0,138.36544227600098,0.0,0.0,4.0,0.6474237509018207,0.6558061263259538,0.6337838650469688,0.6099509042006106,0.6309922325198848,0.5928946838671749,0.670289835402708,0.6487593645104525,,,0.6233935362520928,0.0,0.0,0.0,0.0,0.0,0.6494164076285079,0.0,0.6162065764943061,0.6560998353638621,0.6167834825666364,0.6107805817935711,0.6154109087045628,0.5931328309966933,0.6512190686695952,0.6491779463688184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350122114310955,0.6549467752881382,0.6332697156301675,0.6111128210655662,0.6340933160393047,0.5943001754699967,0.6668525239398247,0.648711884220784,0.6248835594234113,0.6552916447591648,0.6224319138751115,0.6106660175273627,0.6204870700784116,0.5934612369611862,0.6559898415950159,0.6493537808233902,0.7472061581178743,0.0,0.6933501623568054,0.0,0.6846547614207604,0.0,0.7331993629756908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7192512437705315,0.0,0.725253717009297,0.0,0.7211251358165673,0.0,0.7709656368051334,0.0
1.0,1.0,log/Atlasnet_Patch_Chair/network.pth,log/Atlasnet_Sphere_Chair/network.pth,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:06.070286,./html/,1.0,Pointnet,shapenet_Chair_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Chair_unsup,./log/Chair_unsup/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Chair_unsup/network.pth,1500.0,BoundingBox,-1.0,20.0,10.0,2500.0,5000.0,0.0,8888.0,1.0,0.0,0.0,0.0,./log/Chair_unsup,,0.0,0.0,292.2242848873138,0.0,0.0,4.0,0.7309886401581271,0.7585777386600309,0.7355896785958138,0.7374904993694371,0.7307176702144601,0.7413335892388698,0.8031977908294695,0.8137812465522092,,,0.7805171292252013,0.0,0.0,0.0,0.0,0.0,0.7908480613018224,0.0,0.7711179358921822,0.765148880206613,0.7140612183171159,0.7349300526581768,0.7027102828541982,0.7387380435177995,0.7900560666368874,0.812815410424331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7381374117768711,0.7621013696798314,0.6999159319564444,0.7373563031134789,0.6856600156085865,0.7410019476221986,0.7666646225821411,0.8133886692270036,0.7618769949771743,0.7653966909641411,0.7046861012599285,0.7344779509999403,0.6934520836244855,0.7379460208912786,0.781710897571124,0.8128513987509067,0.8242031006199153,0.0,0.7182165198992689,0.0,0.7034434653550273,0.0,0.8146979943509923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7702439494996859,0.0,0.7668983237171343,0.0,0.763504511323065,0.0,0.8594805170290113,0.0
1.0,1.0,,,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_unsup_ablation_3/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:07.310390,./html/,1.0,Pointnet,shapenet_Car_unsup_ablation_3,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Car_unsup_ablation_3,./log/Car_unsup_ablation_3/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Car_unsup_ablation_3/network.pth,1500.0,BoundingBox,-1.0,20.0,100.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Car_unsup_ablation_3,,0.0,0.0,392.0815064907074,0.0,0.0,4.0,0.6360949550151657,0.6525982190565829,0.0,0.0,0.0,0.0,0.6553854949054827,0.6586139348071599,,,0.6846243340188035,0.0,0.0,0.0,0.0,0.0,0.6778490140408537,0.0,0.676036407059864,0.6943080888648157,0.0,0.0,0.0,0.0,0.6776365689685275,0.6849166177154608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624800298330216,0.6421224191154993,0.0,0.0,0.0,0.0,0.6450980658016284,0.6551865205871567,0.6705398326773384,0.6994096360874509,0.0,0.0,0.0,0.0,0.6804167813122125,0.6953265426971351,0.7514526379856711,0.0,0.0,0.0,0.0,0.0,0.7084699760732616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713535774575517,0.0,0.0,0.0,0.0,0.0,0.7529016968335179,0.0
1.0,1.0,,,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_unsup_ablation_2/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:07.567425,./html/,1.0,Pointnet,shapenet_Car_unsup_ablation_2,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,0.0,1.0,1.0,0.0,Car_unsup_ablation_2,./log/Car_unsup_ablation_2/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Car_unsup_ablation_2/network.pth,500.0,BoundingBox,-1.0,20.0,100.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Car_unsup_ablation_2,,0.0,0.0,397.2693223953247,0.0,0.0,4.0,0.6608572756296688,0.6746569262195792,0.0,0.0,0.0,0.0,0.6717144178647573,0.6803611195219794,,,0.6846243340188035,0.0,0.0,0.0,0.0,0.0,0.6843976306979389,0.0,0.676036407059864,0.6943080888648157,0.0,0.0,0.0,0.0,0.6805679625884995,0.6900566985918982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6721081422632023,0.6777532592806893,0.0,0.0,0.0,0.0,0.6857647889459516,0.6878977247243718,0.6430610057753987,0.6987273629393009,0.0,0.0,0.0,0.0,0.6471656338423082,0.703159770246978,0.7514526379856711,0.0,0.0,0.0,0.0,0.0,0.7407211585018111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366045090422364,0.0,0.0,0.0,0.0,0.0,0.7574822682130473,0.0
1.0,1.0,log/Atlasnet_Patch_Table/network.pth,log/Atlasnet_Sphere_Table/network.pth,SPHERE,16.0,Table,['Table'],ASSYM_2,./log/Table_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:09:05.697998,./html/,1.0,Pointnet,shapenet_Table_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,0.0,1.0,1.0,1.0,0.0,Table_unsup,./log/Table_unsup/log.txt,,,,,,,,1200.0,1350.0,0.001,TRAIN,./log/Table_unsup/network.pth,1500.0,BoundingBox,-1.0,20.0,10.0,2500.0,5000.0,0.0,8888.0,1.0,0.0,0.0,0.0,./log/Table_unsup,,0.0,0.0,441.1579885482788,0.0,0.0,4.0,0.6540060646803979,0.6761393290326959,0.6431067987607118,0.6285921349967898,0.6137658865513871,0.6157358551116887,0.7066528924730621,0.7378391724916192,,,0.6891525222305832,0.0,0.0,0.0,0.0,0.0,0.7046986348868179,0.0,0.6835049447592109,0.6781653985743483,0.6493138306530004,0.629045886628178,0.6262594701188398,0.6159386378786146,0.7047231824992756,0.7370740587653775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410643859198426,0.6777753903097553,0.6574361764488641,0.6309296821301158,0.6337086711742387,0.6186076115560109,0.7054987737929308,0.7383844218215322,0.6841210692146349,0.6800558893854068,0.6567201337519287,0.6296134576362328,0.6372861868605971,0.6168875484779607,0.7103328106560748,0.7380753084937428,0.7325791928320398,0.0,0.6595113944495011,0.0,0.6374546329782816,0.0,0.7258525753625816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803736779353471,0.0,0.6816815970237278,0.0,0.657501753323797,0.0,0.7644522922139424,0.0
1.0,1.0,,,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_unsup_ablation_1/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:10:37.842713,./html/,1.0,Pointnet,shapenet_Car_unsup_ablation_1,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,0.0,0.0,0.0,Car_unsup_ablation_1,./log/Car_unsup_ablation_1/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Car_unsup_ablation_1/network.pth,500.0,BoundingBox,-1.0,20.0,100.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Car_unsup_ablation_1,,0.0,0.0,395.90949892997736,0.0,0.0,4.0,0.5511207575157729,0.6273851384769953,0.0,0.0,0.0,0.0,0.3257840273254289,0.35244036549929275,,,0.6846243340188035,0.0,0.0,0.0,0.0,0.0,0.3720014653241961,0.0,0.676036407059864,0.6943080888648157,0.0,0.0,0.0,0.0,0.3715507831522102,0.3969908748248471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053992992431331,0.6520560467492432,0.0,0.0,0.0,0.0,0.3647399066937771,0.39015958554063024,0.6648503635072026,0.7073443872903252,0.0,0.0,0.0,0.0,0.3696944002142711,0.4069645778349783,0.7514526379856711,0.0,0.0,0.0,0.0,0.0,0.3933727960311755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6486185994761133,0.0,0.0,0.0,0.0,0.0,0.438859978295281,0.0
1.0,1.0,,,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_unsup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:11:38.393336,./html/,1.0,Pointnet,shapenet_Car_unsup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Car_unsup,./log/Car_unsup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Car_unsup/network.pth,500.0,BoundingBox,-1.0,20.0,100.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Car_unsup,,0.0,0.0,373.6742196083069,0.0,0.0,4.0,0.6274316862737179,0.6522641215522151,0.0,0.0,0.0,0.0,0.6457358198616492,0.6585505571516351,,,0.6846243340188035,0.0,0.0,0.0,0.0,0.0,0.6778924430540157,0.0,0.676036407059864,0.6943080888648157,0.0,0.0,0.0,0.0,0.6778932828014584,0.6866694699122682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116781675922996,0.6446727657303245,0.0,0.0,0.0,0.0,0.6389581508523787,0.6529281434476769,0.6751855301270887,0.6990293125150252,0.0,0.0,0.0,0.0,0.6869107475972697,0.6993707694238298,0.7514526379856711,0.0,0.0,0.0,0.0,0.0,0.712262401563707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173333807492287,0.0,0.0,0.0,0.0,0.0,0.7546876594149289,0.0
1.0,1.0,,,SPHERE,16.0,Car,['Car'],ASSYM_2,./log/Car_sup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:16:11.550389,./html/,1.0,Pointnet,shapenet_Car_sup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Car_sup,./log/Car_sup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Car_sup/network.pth,500.0,BoundingBox,-1.0,20.0,50000.0,2500.0,5000.0,1.0,8888.0,0.0,0.0,0.0,0.0,./log/Car_sup,,0.0,0.0,2341.8505702018742,0.0,0.0,4.0,0.6818168629603617,0.7207331000818298,0.0,0.0,0.0,0.0,0.7123687802362456,0.7561502476240308,,,0.7154049758733572,0.0,0.0,0.0,0.0,0.0,0.7250929414420907,0.0,0.7055174351626564,0.7397317822095374,0.0,0.0,0.0,0.0,0.7245686849025545,0.7557758877222204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949642982110269,0.7296848150953531,0.0,0.0,0.0,0.0,0.7290876847464515,0.762335722758244,0.7030449121664317,0.7505735041360051,0.0,0.0,0.0,0.0,0.7173199797221805,0.7663622049655366,0.7844251575648137,0.0,0.0,0.0,0.0,0.0,0.7727356116926803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486388865037494,0.0,0.0,0.0,0.0,0.0,0.7994420403152666,0.0
1.0,1.0,,,SPHERE,16.0,Lamp,['Lamp'],ASSYM_2,./log/Lamp_sup/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:14:10.271344,./html/,1.0,Pointnet,shapenet_Lamp_sup,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,1.0,1.0,1.0,0.0,Lamp_sup,./log/Lamp_sup/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Lamp_sup/network.pth,500.0,BoundingBox,-1.0,20.0,50000.0,2500.0,5000.0,1.0,8888.0,0.0,0.0,0.0,0.0,./log/Lamp_sup,,0.0,0.0,6855.812669277191,0.0,0.0,4.0,0.7643700377309919,0.7755401973373086,0.0,0.0,0.0,0.0,0.777874287639483,0.7897364778382959,,,0.7711752175305259,0.0,0.0,0.0,0.0,0.0,0.7721565093585161,0.0,0.7691011537715684,0.7837932098838503,0.0,0.0,0.0,0.0,0.7719206342342616,0.7872063803864006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495332316652435,0.7888998051152886,0.0,0.0,0.0,0.0,0.7784549262043544,0.8031791588140134,0.7686492349726871,0.7941320154055225,0.0,0.0,0.0,0.0,0.7789372300099154,0.7978451602789461,0.9360275275531936,0.0,0.0,0.0,0.0,0.0,0.8674336278814069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620131880019962,0.0,0.0,0.0,0.0,0.0,0.9350830833367592,0.0
1.0,1.0,,,SPHERE,16.0,Chair,['Chair'],ASSYM_2,./log/Chair_unsup_ablation_3/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-30 00:57:15.056551,./html/,1.0,Pointnet,shapenet_Chair_unsup_ablation_3,30.0,,,"[64, 64, 64, 64, 64, 64]",0.6981135600258505,10.0,0.0,1.0,1.0,1.0,0.0,Chair_unsup_ablation_3,./log/Chair_unsup_ablation_3/log.txt,0.043866226202752205,0.054886288379868815,0.07413828951946229,,0.1728908032717476,0.08999920551749792,0.5821679966016248,1200.0,1350.0,0.001,TRAIN,./log/Chair_unsup_ablation_3/network.pth,1500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Chair_unsup_ablation_3,,0.0,0.0,104696.25526404381,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,,,SPHERE,16.0,Airplane,['Airplane'],ASSYM_2,./log/Airplane_unsup_ablation_2/checkpointname.txt,https://github.com/ThibaultGROUEIX/CycleConsistentDeformation/commit/a3ed8999d1be92575db33050f0098799292ed01c,2019-08-31 03:18:11.945448,./html/,1.0,Pointnet,shapenet_Airplane_unsup_ablation_2,30.0,,,"[64, 64, 64, 64, 64, 64]",,10.0,1.0,0.0,1.0,1.0,0.0,Airplane_unsup_ablation_2,./log/Airplane_unsup_ablation_2/log.txt,,,,,,,,400.0,450.0,0.001,TRAIN,./log/Airplane_unsup_ablation_2/network.pth,500.0,BoundingBox,-1.0,20.0,5000.0,2500.0,5000.0,0.0,8888.0,0.0,0.0,0.0,0.0,./log/Airplane_unsup_ablation_2,,0.0,0.0,14375.511175870895,0.0,0.0,4.0,0.7794890898828939,0.8036786890729464,0.0,0.0,0.0,0.0,0.7928901731981179,0.8138421480296414,,,0.7879361340986967,0.0,0.0,0.0,0.0,0.0,0.7842587070330174,0.0,0.7877525203630255,0.8135310245338098,0.0,0.0,0.0,0.0,0.7836898239326423,0.8121885832653718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970769217383765,0.8238527354021041,0.0,0.0,0.0,0.0,0.8012281313711436,0.8291890930428194,0.7854674267532071,0.8178231447945505,0.0,0.0,0.0,0.0,0.7841526305715145,0.8154108937325291,0.8748115710465632,0.0,0.0,0.0,0.0,0.0,0.8476400006943923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447685744895044,0.0,0.0,0.0,0.0,0.0,0.8772639402902148,0.0
